sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s007233,False,False,False,False,False,0,file_missing,
s007234,False,False,False,False,False,0,file_missing,
s007235,False,False,False,False,False,0,file_missing,
s007236,False,False,False,False,False,0,file_missing,
s007237,False,False,False,False,False,0,file_missing,
s007238,False,False,False,False,False,0,file_missing,
s007239,False,False,False,False,False,0,file_missing,
s007240,False,False,False,False,False,0,file_missing,
s007241,False,False,False,False,False,0,file_missing,
s007242,False,False,False,False,False,0,file_missing,
s007243,False,False,False,False,False,0,file_missing,
s007244,False,False,False,False,False,0,file_missing,
s007245,False,False,False,False,False,0,file_missing,
s007246,False,False,False,False,False,0,file_missing,
s007247,False,False,False,False,False,0,file_missing,
s007248,False,False,False,False,False,0,file_missing,
s007249,False,False,False,False,False,0,file_missing,
s007250,False,False,False,False,False,0,file_missing,
s007251,False,False,False,False,False,0,file_missing,
s007252,False,False,False,False,False,0,file_missing,
s007253,False,False,False,False,False,0,file_missing,
s007254,False,False,False,False,False,0,file_missing,
s007255,False,False,False,False,False,0,file_missing,
s007256,False,False,False,False,False,0,file_missing,
s007257,False,False,False,False,False,0,file_missing,
s007258,False,False,False,False,False,0,file_missing,
s007259,False,False,False,False,False,0,file_missing,
s007260,False,False,False,False,False,0,file_missing,
s007261,False,False,False,False,False,0,file_missing,
s007262,False,False,False,False,False,0,file_missing,
s007263,False,False,False,False,False,0,file_missing,
s007264,False,False,False,False,False,0,file_missing,
s007265,False,False,False,False,False,0,file_missing,
s007266,False,False,False,False,False,0,file_missing,
s007267,False,False,False,False,False,0,file_missing,
s007268,False,False,False,False,False,0,file_missing,
s007269,False,False,False,False,False,0,file_missing,
s007270,False,False,False,False,False,0,file_missing,
s007271,False,False,False,False,False,0,file_missing,
s007272,False,False,False,False,False,0,file_missing,
s007273,False,False,False,False,False,0,file_missing,
s007274,False,False,False,False,False,0,file_missing,
s007275,False,False,False,False,False,0,file_missing,
s007276,False,False,False,False,False,0,file_missing,
s007277,False,False,False,False,False,0,file_missing,
s007278,False,False,False,False,False,0,file_missing,
s007279,False,False,False,False,False,0,file_missing,
s007280,False,False,False,False,False,0,file_missing,
s007281,False,False,False,False,False,0,file_missing,
s007282,False,False,False,False,False,0,file_missing,
s007283,False,False,False,False,False,0,file_missing,
s007284,False,False,False,False,False,0,file_missing,
s007285,False,False,False,False,False,0,file_missing,
s007286,False,False,False,False,False,0,file_missing,
s007287,False,False,False,False,False,0,file_missing,
s007288,False,False,False,False,False,0,file_missing,
s007289,False,False,False,False,False,0,file_missing,
s007290,False,False,False,False,False,0,file_missing,
s007291,False,False,False,False,False,0,file_missing,
s007292,False,False,False,False,False,0,file_missing,
s007293,False,False,False,False,False,0,file_missing,
s007294,False,False,False,False,False,0,file_missing,
s007295,False,False,False,False,False,0,file_missing,
s007296,False,False,False,False,False,0,file_missing,
s007297,False,False,False,False,False,0,file_missing,
s007298,False,False,False,False,False,0,file_missing,
s007299,False,False,False,False,False,0,file_missing,
s007300,False,False,False,False,False,0,file_missing,
s007301,False,False,False,False,False,0,file_missing,
s007302,False,False,False,False,False,0,file_missing,
s007303,False,False,False,False,False,0,file_missing,
s007304,False,False,False,False,False,0,file_missing,
s007305,False,False,False,False,False,0,file_missing,
s007306,False,False,False,False,False,0,file_missing,
s007307,False,False,False,False,False,0,file_missing,
s007308,False,False,False,False,False,0,file_missing,
s007309,False,False,False,False,False,0,file_missing,
s007310,False,False,False,False,False,0,file_missing,
s007311,False,False,False,False,False,0,file_missing,
s007312,False,False,False,False,False,0,file_missing,
s007313,False,False,False,False,False,0,file_missing,
s007314,False,False,False,False,False,0,file_missing,
s007315,False,False,False,False,False,0,file_missing,
s007316,False,False,False,False,False,0,file_missing,
s007317,False,False,False,False,False,0,file_missing,
s007318,False,False,False,False,False,0,file_missing,
s007319,False,False,False,False,False,0,file_missing,
s007320,False,False,False,False,False,0,file_missing,
s007321,False,False,False,False,False,0,file_missing,
s007322,False,False,False,False,False,0,file_missing,
s007323,False,False,False,False,False,0,file_missing,
s007324,False,False,False,False,False,0,file_missing,
s007325,False,False,False,False,False,0,file_missing,
s007326,False,False,False,False,False,0,file_missing,
s007327,False,False,False,False,False,0,file_missing,
s007328,False,False,False,False,False,0,file_missing,
s007329,False,False,False,False,False,0,file_missing,
s007330,False,False,False,False,False,0,file_missing,
s007331,False,False,False,False,False,0,file_missing,
s007332,False,False,False,False,False,0,file_missing,
s007333,False,False,False,False,False,0,file_missing,
s007334,False,False,False,False,False,0,file_missing,
s007335,False,False,False,False,False,0,file_missing,
s007336,False,False,False,False,False,0,file_missing,
s007337,False,False,False,False,False,0,file_missing,
s007338,False,False,False,False,False,0,file_missing,
s007339,False,False,False,False,False,0,file_missing,
s007340,False,False,False,False,False,0,file_missing,
s007341,False,False,False,False,False,0,file_missing,
s007342,False,False,False,False,False,0,file_missing,
s007343,False,False,False,False,False,0,file_missing,
s007344,False,False,False,False,False,0,file_missing,
s007345,False,False,False,False,False,0,file_missing,
s007346,False,False,False,False,False,0,file_missing,
s007347,False,False,False,False,False,0,file_missing,
s007348,False,False,False,False,False,0,file_missing,
s007349,False,False,False,False,False,0,file_missing,
s007350,False,False,False,False,False,0,file_missing,
s007351,False,False,False,False,False,0,file_missing,
s007352,False,False,False,False,False,0,file_missing,
s007353,False,False,False,False,False,0,file_missing,
s007354,False,False,False,False,False,0,file_missing,
s007355,False,False,False,False,False,0,file_missing,
s007356,False,False,False,False,False,0,file_missing,
s007357,False,False,False,False,False,0,file_missing,
s007358,False,False,False,False,False,0,file_missing,
s007359,False,False,False,False,False,0,file_missing,
s007360,False,False,False,False,False,0,file_missing,
s007361,False,False,False,False,False,0,file_missing,
s007362,False,False,False,False,False,0,file_missing,
s007363,False,False,False,False,False,0,file_missing,
s007364,False,False,False,False,False,0,file_missing,
s007365,False,False,False,False,False,0,file_missing,
s007366,False,False,False,False,False,0,file_missing,
s007367,False,False,False,False,False,0,file_missing,
s007368,False,False,False,False,False,0,file_missing,
s007369,False,False,False,False,False,0,file_missing,
s007370,False,False,False,False,False,0,file_missing,
s007371,False,False,False,False,False,0,file_missing,
s007372,False,False,False,False,False,0,file_missing,
s007373,False,False,False,False,False,0,file_missing,
s007374,False,False,False,False,False,0,file_missing,
s007375,False,False,False,False,False,0,file_missing,
s007376,False,False,False,False,False,0,file_missing,
s007377,False,False,False,False,False,0,file_missing,
s007378,False,False,False,False,False,0,file_missing,
s007379,False,False,False,False,False,0,file_missing,
s007380,False,False,False,False,False,0,file_missing,
s007381,False,False,False,False,False,0,file_missing,
s007382,False,False,False,False,False,0,file_missing,
s007383,False,False,False,False,False,0,file_missing,
s007384,False,False,False,False,False,0,file_missing,
s007385,False,False,False,False,False,0,file_missing,
s007386,False,False,False,False,False,0,file_missing,
s007387,False,False,False,False,False,0,file_missing,
s007388,False,False,False,False,False,0,file_missing,
s007389,False,False,False,False,False,0,file_missing,
s007390,False,False,False,False,False,0,file_missing,
s007391,False,False,False,False,False,0,file_missing,
s007392,False,False,False,False,False,0,file_missing,
s007393,False,False,False,False,False,0,file_missing,
s007394,False,False,False,False,False,0,file_missing,
s007395,False,False,False,False,False,0,file_missing,
s007396,False,False,False,False,False,0,file_missing,
s007397,False,False,False,False,False,0,file_missing,
s007398,False,False,False,False,False,0,file_missing,
s007399,False,False,False,False,False,0,file_missing,
s007400,False,False,False,False,False,0,file_missing,
s007401,False,False,False,False,False,0,file_missing,
s007402,False,False,False,False,False,0,file_missing,
s007403,False,False,False,False,False,0,file_missing,
s007404,False,False,False,False,False,0,file_missing,
s007405,False,False,False,False,False,0,file_missing,
s007406,False,False,False,False,False,0,file_missing,
s007407,False,False,False,False,False,0,file_missing,
s007408,False,False,False,False,False,0,file_missing,
s007409,False,False,False,False,False,0,file_missing,
s007410,False,False,False,False,False,0,file_missing,
s007411,False,False,False,False,False,0,file_missing,
s007412,False,False,False,False,False,0,file_missing,
s007413,False,False,False,False,False,0,file_missing,
s007414,False,False,False,False,False,0,file_missing,
s007415,False,False,False,False,False,0,file_missing,
s007416,False,False,False,False,False,0,file_missing,
s007417,False,False,False,False,False,0,file_missing,
s007418,False,False,False,False,False,0,file_missing,
s007419,False,False,False,False,False,0,file_missing,
s007420,False,False,False,False,False,0,file_missing,
s007421,False,False,False,False,False,0,file_missing,
s007422,False,False,False,False,False,0,file_missing,
s007423,False,False,False,False,False,0,file_missing,
s007424,False,False,False,False,False,0,file_missing,
s007425,False,False,False,False,False,0,file_missing,
s007426,False,False,False,False,False,0,file_missing,
s007427,False,False,False,False,False,0,file_missing,
s007428,False,False,False,False,False,0,file_missing,
s007429,False,False,False,False,False,0,file_missing,
s007430,False,False,False,False,False,0,file_missing,
s007431,False,False,False,False,False,0,file_missing,
s007432,False,False,False,False,False,0,file_missing,
s007433,False,False,False,False,False,0,file_missing,
s007434,False,False,False,False,False,0,file_missing,
s007435,False,False,False,False,False,0,file_missing,
s007436,False,False,False,False,False,0,file_missing,
s007437,False,False,False,False,False,0,file_missing,
s007438,False,False,False,False,False,0,file_missing,
s007439,False,False,False,False,False,0,file_missing,
s007440,False,False,False,False,False,0,file_missing,
s007441,False,False,False,False,False,0,file_missing,
s007442,False,False,False,False,False,0,file_missing,
s007443,False,False,False,False,False,0,file_missing,
s007444,False,False,False,False,False,0,file_missing,
s007445,False,False,False,False,False,0,file_missing,
s007446,False,False,False,False,False,0,file_missing,
s007447,False,False,False,False,False,0,file_missing,
s007448,False,False,False,False,False,0,file_missing,
s007449,False,False,False,False,False,0,file_missing,
s007450,False,False,False,False,False,0,file_missing,
s007451,False,False,False,False,False,0,file_missing,
s007452,False,False,False,False,False,0,file_missing,
s007453,False,False,False,False,False,0,file_missing,
s007454,False,False,False,False,False,0,file_missing,
s007455,False,False,False,False,False,0,file_missing,
s007456,False,False,False,False,False,0,file_missing,
s007457,False,False,False,False,False,0,file_missing,
s007458,False,False,False,False,False,0,file_missing,
s007459,False,False,False,False,False,0,file_missing,
s007460,False,False,False,False,False,0,file_missing,
s007461,False,False,False,False,False,0,file_missing,
s007462,False,False,False,False,False,0,file_missing,
s007463,False,False,False,False,False,0,file_missing,
s007464,False,False,False,False,False,0,file_missing,
s007465,False,False,False,False,False,0,file_missing,
s007466,False,False,False,False,False,0,file_missing,
s007467,False,False,False,False,False,0,file_missing,
s007468,False,False,False,False,False,0,file_missing,
s007469,False,False,False,False,False,0,file_missing,
s007470,False,False,False,False,False,0,file_missing,
s007471,False,False,False,False,False,0,file_missing,
s007472,False,False,False,False,False,0,file_missing,
s007473,False,False,False,False,False,0,file_missing,
s007474,False,False,False,False,False,0,file_missing,
s007475,False,False,False,False,False,0,file_missing,
s007476,False,False,False,False,False,0,file_missing,
s007477,False,False,False,False,False,0,file_missing,
s007478,False,False,False,False,False,0,file_missing,
s007479,False,False,False,False,False,0,file_missing,
s007480,False,False,False,False,False,0,file_missing,
s007481,False,False,False,False,False,0,file_missing,
s007482,False,False,False,False,False,0,file_missing,
s007483,False,False,False,False,False,0,file_missing,
s007484,False,False,False,False,False,0,file_missing,
s007485,False,False,False,False,False,0,file_missing,
s007486,False,False,False,False,False,0,file_missing,
s007487,False,False,False,False,False,0,file_missing,
s007488,False,False,False,False,False,0,file_missing,
s007489,False,False,False,False,False,0,file_missing,
s007490,False,False,False,False,False,0,file_missing,
s007491,False,False,False,False,False,0,file_missing,
s007492,False,False,False,False,False,0,file_missing,
s007493,False,False,False,False,False,0,file_missing,
s007494,False,False,False,False,False,0,file_missing,
s007495,False,False,False,False,False,0,file_missing,
s007496,False,False,False,False,False,0,file_missing,
s007497,False,False,False,False,False,0,file_missing,
s007498,False,False,False,False,False,0,file_missing,
s007499,False,False,False,False,False,0,file_missing,
s007500,False,False,False,False,False,0,file_missing,
s007501,False,False,False,False,False,0,file_missing,
s007502,False,False,False,False,False,0,file_missing,
s007503,False,False,False,False,False,0,file_missing,
s007504,False,False,False,False,False,0,file_missing,
s007505,False,False,False,False,False,0,file_missing,
s007506,False,False,False,False,False,0,file_missing,
s007507,False,False,False,False,False,0,file_missing,
s007508,False,False,False,False,False,0,file_missing,
s007509,False,False,False,False,False,0,file_missing,
s007510,False,False,False,False,False,0,file_missing,
s007511,False,False,False,False,False,0,file_missing,
s007512,False,False,False,False,False,0,file_missing,
s007513,False,False,False,False,False,0,file_missing,
s007514,False,False,False,False,False,0,file_missing,
s007515,False,False,False,False,False,0,file_missing,
s007516,False,False,False,False,False,0,file_missing,
s007517,False,False,False,False,False,0,file_missing,
s007518,False,False,False,False,False,0,file_missing,
s007519,False,False,False,False,False,0,file_missing,
s007520,False,False,False,False,False,0,file_missing,
s007521,False,False,False,False,False,0,file_missing,
s007522,False,False,False,False,False,0,file_missing,
s007523,False,False,False,False,False,0,file_missing,
s007524,False,False,False,False,False,0,file_missing,
s007525,False,False,False,False,False,0,file_missing,
s007526,False,False,False,False,False,0,file_missing,
s007527,False,False,False,False,False,0,file_missing,
s007528,False,False,False,False,False,0,file_missing,
s007529,False,False,False,False,False,0,file_missing,
s007530,False,False,False,False,False,0,file_missing,
s007531,False,False,False,False,False,0,file_missing,
s007532,False,False,False,False,False,0,file_missing,
s007533,False,False,False,False,False,0,file_missing,
s007534,False,False,False,False,False,0,file_missing,
s007535,False,False,False,False,False,0,file_missing,
s007536,False,False,False,False,False,0,file_missing,
s007537,False,False,False,False,False,0,file_missing,
s007538,False,False,False,False,False,0,file_missing,
s007539,False,False,False,False,False,0,file_missing,
s007540,False,False,False,False,False,0,file_missing,
s007541,False,False,False,False,False,0,file_missing,
s007542,False,False,False,False,False,0,file_missing,
s007543,False,False,False,False,False,0,file_missing,
s007544,False,False,False,False,False,0,file_missing,
s007545,False,False,False,False,False,0,file_missing,
s007546,False,False,False,False,False,0,file_missing,
s007547,False,False,False,False,False,0,file_missing,
s007548,False,False,False,False,False,0,file_missing,
s007549,False,False,False,False,False,0,file_missing,
s007550,False,False,False,False,False,0,file_missing,
s007551,False,False,False,False,False,0,file_missing,
s007552,False,False,False,False,False,0,file_missing,
s007553,False,False,False,False,False,0,file_missing,
s007554,False,False,False,False,False,0,file_missing,
s007555,False,False,False,False,False,0,file_missing,
s007556,False,False,False,False,False,0,file_missing,
s007557,False,False,False,False,False,0,file_missing,
s007558,False,False,False,False,False,0,file_missing,
s007559,False,False,False,False,False,0,file_missing,
s007560,False,False,False,False,False,0,file_missing,
s007561,False,False,False,False,False,0,file_missing,
s007562,False,False,False,False,False,0,file_missing,
s007563,False,False,False,False,False,0,file_missing,
s007564,False,False,False,False,False,0,file_missing,
s007565,False,False,False,False,False,0,file_missing,
s007566,False,False,False,False,False,0,file_missing,
s007567,False,False,False,False,False,0,file_missing,
s007568,False,False,False,False,False,0,file_missing,
s007569,False,False,False,False,False,0,file_missing,
s007570,False,False,False,False,False,0,file_missing,
s007571,False,False,False,False,False,0,file_missing,
s007572,False,False,False,False,False,0,file_missing,
s007573,False,False,False,False,False,0,file_missing,
s007574,False,False,False,False,False,0,file_missing,
s007575,False,False,False,False,False,0,file_missing,
s007576,False,False,False,False,False,0,file_missing,
s007577,False,False,False,False,False,0,file_missing,
s007578,False,False,False,False,False,0,file_missing,
s007579,False,False,False,False,False,0,file_missing,
s007580,False,False,False,False,False,0,file_missing,
s007581,False,False,False,False,False,0,file_missing,
s007582,False,False,False,False,False,0,file_missing,
s007583,False,False,False,False,False,0,file_missing,
s007584,False,False,False,False,False,0,file_missing,
s007585,False,False,False,False,False,0,file_missing,
s007586,False,False,False,False,False,0,file_missing,
s007587,False,False,False,False,False,0,file_missing,
s007588,False,False,False,False,False,0,file_missing,
s007589,False,False,False,False,False,0,file_missing,
s007590,False,False,False,False,False,0,file_missing,
s007591,False,False,False,False,False,0,file_missing,
s007592,False,False,False,False,False,0,file_missing,
s007593,False,False,False,False,False,0,file_missing,
s007594,False,False,False,False,False,0,file_missing,
s007595,False,False,False,False,False,0,file_missing,
s007596,False,False,False,False,False,0,file_missing,
s007597,False,False,False,False,False,0,file_missing,
s007598,False,False,False,False,False,0,file_missing,
s007599,False,False,False,False,False,0,file_missing,
s007600,False,False,False,False,False,0,file_missing,
s007601,False,False,False,False,False,0,file_missing,
s007602,False,False,False,False,False,0,file_missing,
s007603,False,False,False,False,False,0,file_missing,
s007604,False,False,False,False,False,0,file_missing,
s007605,False,False,False,False,False,0,file_missing,
s007606,False,False,False,False,False,0,file_missing,
s007607,False,False,False,False,False,0,file_missing,
s007608,False,False,False,False,False,0,file_missing,
s007609,False,False,False,False,False,0,file_missing,
s007610,False,False,False,False,False,0,file_missing,
s007611,False,False,False,False,False,0,file_missing,
s007612,False,False,False,False,False,0,file_missing,
s007613,False,False,False,False,False,0,file_missing,
s007614,False,False,False,False,False,0,file_missing,
s007615,False,False,False,False,False,0,file_missing,
s007616,False,False,False,False,False,0,file_missing,
s007617,False,False,False,False,False,0,file_missing,
s007618,False,False,False,False,False,0,file_missing,
s007619,False,False,False,False,False,0,file_missing,
s007620,False,False,False,False,False,0,file_missing,
s007621,False,False,False,False,False,0,file_missing,
s007622,False,False,False,False,False,0,file_missing,
s007623,False,False,False,False,False,0,file_missing,
s007624,False,False,False,False,False,0,file_missing,
s007625,False,False,False,False,False,0,file_missing,
s007626,False,False,False,False,False,0,file_missing,
s007627,False,False,False,False,False,0,file_missing,
s007628,False,False,False,False,False,0,file_missing,
s007629,False,False,False,False,False,0,file_missing,
s007630,False,False,False,False,False,0,file_missing,
s007631,False,False,False,False,False,0,file_missing,
s007632,False,False,False,False,False,0,file_missing,
s007633,False,False,False,False,False,0,file_missing,
s007634,False,False,False,False,False,0,file_missing,
s007635,False,False,False,False,False,0,file_missing,
s007636,False,False,False,False,False,0,file_missing,
s007637,False,False,False,False,False,0,file_missing,
s007638,False,False,False,False,False,0,file_missing,
s007639,False,False,False,False,False,0,file_missing,
s007640,False,False,False,False,False,0,file_missing,
s007641,False,False,False,False,False,0,file_missing,
s007642,False,False,False,False,False,0,file_missing,
s007643,False,False,False,False,False,0,file_missing,
s007644,False,False,False,False,False,0,file_missing,
s007645,False,False,False,False,False,0,file_missing,
s007646,False,False,False,False,False,0,file_missing,
s007647,False,False,False,False,False,0,file_missing,
s007648,False,False,False,False,False,0,file_missing,
s007649,False,False,False,False,False,0,file_missing,
s007650,False,False,False,False,False,0,file_missing,
s007651,False,False,False,False,False,0,file_missing,
s007652,False,False,False,False,False,0,file_missing,
s007653,False,False,False,False,False,0,file_missing,
s007654,False,False,False,False,False,0,file_missing,
s007655,False,False,False,False,False,0,file_missing,
s007656,False,False,False,False,False,0,file_missing,
s007657,False,False,False,False,False,0,file_missing,
s007658,False,False,False,False,False,0,file_missing,
s007659,False,False,False,False,False,0,file_missing,
s007660,False,False,False,False,False,0,file_missing,
s007661,False,False,False,False,False,0,file_missing,
s007662,False,False,False,False,False,0,file_missing,
s007663,False,False,False,False,False,0,file_missing,
s007664,False,False,False,False,False,0,file_missing,
s007665,False,False,False,False,False,0,file_missing,
s007666,False,False,False,False,False,0,file_missing,
s007667,False,False,False,False,False,0,file_missing,
s007668,False,False,False,False,False,0,file_missing,
s007669,False,False,False,False,False,0,file_missing,
s007670,False,False,False,False,False,0,file_missing,
s007671,False,False,False,False,False,0,file_missing,
s007672,False,False,False,False,False,0,file_missing,
s007673,False,False,False,False,False,0,file_missing,
s007674,False,False,False,False,False,0,file_missing,
s007675,False,False,False,False,False,0,file_missing,
s007676,False,False,False,False,False,0,file_missing,
s007677,False,False,False,False,False,0,file_missing,
s007678,False,False,False,False,False,0,file_missing,
s007679,False,False,False,False,False,0,file_missing,
s007680,False,False,False,False,False,0,file_missing,
s007681,False,False,False,False,False,0,file_missing,
s007682,False,False,False,False,False,0,file_missing,
s007683,False,False,False,False,False,0,file_missing,
s007684,False,False,False,False,False,0,file_missing,
s007685,False,False,False,False,False,0,file_missing,
s007686,False,False,False,False,False,0,file_missing,
s007687,False,False,False,False,False,0,file_missing,
s007688,False,False,False,False,False,0,file_missing,
s007689,False,False,False,False,False,0,file_missing,
s007690,False,False,False,False,False,0,file_missing,
s007691,False,False,False,False,False,0,file_missing,
s007692,False,False,False,False,False,0,file_missing,
s007693,False,False,False,False,False,0,file_missing,
s007694,False,False,False,False,False,0,file_missing,
s007695,False,False,False,False,False,0,file_missing,
s007696,False,False,False,False,False,0,file_missing,
s007697,False,False,False,False,False,0,file_missing,
s007698,False,False,False,False,False,0,file_missing,
s007699,False,False,False,False,False,0,file_missing,
s007700,False,False,False,False,False,0,file_missing,
s007701,False,False,False,False,False,0,file_missing,
s007702,False,False,False,False,False,0,file_missing,
s007703,False,False,False,False,False,0,file_missing,
s007704,False,False,False,False,False,0,file_missing,
s007705,False,False,False,False,False,0,file_missing,
s007706,False,False,False,False,False,0,file_missing,
s007707,False,False,False,False,False,0,file_missing,
s007708,False,False,False,False,False,0,file_missing,
s007709,False,False,False,False,False,0,file_missing,
s007710,False,False,False,False,False,0,file_missing,
s007711,False,False,False,False,False,0,file_missing,
s007712,False,False,False,False,False,0,file_missing,
s007713,False,False,False,False,False,0,file_missing,
s007714,False,False,False,False,False,0,file_missing,
s007715,False,False,False,False,False,0,file_missing,
s007716,False,False,False,False,False,0,file_missing,
s007717,False,False,False,False,False,0,file_missing,
s007718,False,False,False,False,False,0,file_missing,
s007719,False,False,False,False,False,0,file_missing,
s007720,False,False,False,False,False,0,file_missing,
s007721,False,False,False,False,False,0,file_missing,
s007722,False,False,False,False,False,0,file_missing,
s007723,False,False,False,False,False,0,file_missing,
s007724,False,False,False,False,False,0,file_missing,
s007725,False,False,False,False,False,0,file_missing,
s007726,False,False,False,False,False,0,file_missing,
s007727,False,False,False,False,False,0,file_missing,
s007728,False,False,False,False,False,0,file_missing,
s007729,False,False,False,False,False,0,file_missing,
s007730,False,False,False,False,False,0,file_missing,
s007731,False,False,False,False,False,0,file_missing,
s007732,False,False,False,False,False,0,file_missing,
s007733,False,False,False,False,False,0,file_missing,
s007734,False,False,False,False,False,0,file_missing,
s007735,False,False,False,False,False,0,file_missing,
s007736,False,False,False,False,False,0,file_missing,
s007737,False,False,False,False,False,0,file_missing,
s007738,False,False,False,False,False,0,file_missing,
s007739,False,False,False,False,False,0,file_missing,
s007740,False,False,False,False,False,0,file_missing,
s007741,False,False,False,False,False,0,file_missing,
s007742,False,False,False,False,False,0,file_missing,
s007743,False,False,False,False,False,0,file_missing,
s007744,False,False,False,False,False,0,file_missing,
s007745,False,False,False,False,False,0,file_missing,
s007746,False,False,False,False,False,0,file_missing,
s007747,False,False,False,False,False,0,file_missing,
s007748,False,False,False,False,False,0,file_missing,
s007749,False,False,False,False,False,0,file_missing,
s007750,False,False,False,False,False,0,file_missing,
s007751,False,False,False,False,False,0,file_missing,
s007752,False,False,False,False,False,0,file_missing,
s007753,False,False,False,False,False,0,file_missing,
s007754,False,False,False,False,False,0,file_missing,
s007755,False,False,False,False,False,0,file_missing,
s007756,False,False,False,False,False,0,file_missing,
s007757,False,False,False,False,False,0,file_missing,
s007758,False,False,False,False,False,0,file_missing,
s007759,False,False,False,False,False,0,file_missing,
s007760,False,False,False,False,False,0,file_missing,
s007761,False,False,False,False,False,0,file_missing,
s007762,False,False,False,False,False,0,file_missing,
s007763,False,False,False,False,False,0,file_missing,
s007764,False,False,False,False,False,0,file_missing,
s007765,False,False,False,False,False,0,file_missing,
s007766,False,False,False,False,False,0,file_missing,
s007767,False,False,False,False,False,0,file_missing,
s007768,False,False,False,False,False,0,file_missing,
s007769,False,False,False,False,False,0,file_missing,
s007770,False,False,False,False,False,0,file_missing,
s007771,False,False,False,False,False,0,file_missing,
s007772,False,False,False,False,False,0,file_missing,
s007773,False,False,False,False,False,0,file_missing,
s007774,False,False,False,False,False,0,file_missing,
s007775,False,False,False,False,False,0,file_missing,
s007776,False,False,False,False,False,0,file_missing,
s007777,False,False,False,False,False,0,file_missing,
s007778,False,False,False,False,False,0,file_missing,
s007779,False,False,False,False,False,0,file_missing,
s007780,False,False,False,False,False,0,file_missing,
s007781,False,False,False,False,False,0,file_missing,
s007782,False,False,False,False,False,0,file_missing,
s007783,False,False,False,False,False,0,file_missing,
s007784,False,False,False,False,False,0,file_missing,
s007785,False,False,False,False,False,0,file_missing,
s007786,False,False,False,False,False,0,file_missing,
s007787,False,False,False,False,False,0,file_missing,
s007788,False,False,False,False,False,0,file_missing,
s007789,False,False,False,False,False,0,file_missing,
s007790,False,False,False,False,False,0,file_missing,
s007791,False,False,False,False,False,0,file_missing,
s007792,False,False,False,False,False,0,file_missing,
s007793,False,False,False,False,False,0,file_missing,
s007794,False,False,False,False,False,0,file_missing,
s007795,False,False,False,False,False,0,file_missing,
s007796,False,False,False,False,False,0,file_missing,
s007797,False,False,False,False,False,0,file_missing,
s007798,False,False,False,False,False,0,file_missing,
s007799,False,False,False,False,False,0,file_missing,
s007800,False,False,False,False,False,0,file_missing,
s007801,False,False,False,False,False,0,file_missing,
s007802,False,False,False,False,False,0,file_missing,
s007803,False,False,False,False,False,0,file_missing,
s007804,False,False,False,False,False,0,file_missing,
s007805,False,False,False,False,False,0,file_missing,
s007806,False,False,False,False,False,0,file_missing,
s007807,False,False,False,False,False,0,file_missing,
s007808,False,False,False,False,False,0,file_missing,
s007809,False,False,False,False,False,0,file_missing,
s007810,False,False,False,False,False,0,file_missing,
s007811,False,False,False,False,False,0,file_missing,
s007812,False,False,False,False,False,0,file_missing,
s007813,False,False,False,False,False,0,file_missing,
s007814,False,False,False,False,False,0,file_missing,
s007815,False,False,False,False,False,0,file_missing,
s007816,False,False,False,False,False,0,file_missing,
s007817,False,False,False,False,False,0,file_missing,
s007818,False,False,False,False,False,0,file_missing,
s007819,False,False,False,False,False,0,file_missing,
s007820,False,False,False,False,False,0,file_missing,
s007821,False,False,False,False,False,0,file_missing,
s007822,False,False,False,False,False,0,file_missing,
s007823,False,False,False,False,False,0,file_missing,
s007824,False,False,False,False,False,0,file_missing,
s007825,False,False,False,False,False,0,file_missing,
s007826,False,False,False,False,False,0,file_missing,
s007827,False,False,False,False,False,0,file_missing,
s007828,False,False,False,False,False,0,file_missing,
s007829,False,False,False,False,False,0,file_missing,
s007830,False,False,False,False,False,0,file_missing,
s007831,False,False,False,False,False,0,file_missing,
s007832,False,False,False,False,False,0,file_missing,
s007833,False,False,False,False,False,0,file_missing,
s007834,False,False,False,False,False,0,file_missing,
s007835,False,False,False,False,False,0,file_missing,
s007836,False,False,False,False,False,0,file_missing,
s007837,False,False,False,False,False,0,file_missing,
s007838,False,False,False,False,False,0,file_missing,
s007839,False,False,False,False,False,0,file_missing,
s007840,False,False,False,False,False,0,file_missing,
s007841,False,False,False,False,False,0,file_missing,
s007842,False,False,False,False,False,0,file_missing,
s007843,False,False,False,False,False,0,file_missing,
s007844,False,False,False,False,False,0,file_missing,
s007845,False,False,False,False,False,0,file_missing,
s007846,False,False,False,False,False,0,file_missing,
s007847,False,False,False,False,False,0,file_missing,
s007848,False,False,False,False,False,0,file_missing,
s007849,False,False,False,False,False,0,file_missing,
s007850,False,False,False,False,False,0,file_missing,
s007851,False,False,False,False,False,0,file_missing,
s007852,False,False,False,False,False,0,file_missing,
s007853,False,False,False,False,False,0,file_missing,
s007854,False,False,False,False,False,0,file_missing,
s007855,False,False,False,False,False,0,file_missing,
s007856,False,False,False,False,False,0,file_missing,
s007857,False,False,False,False,False,0,file_missing,
s007858,False,False,False,False,False,0,file_missing,
s007859,False,False,False,False,False,0,file_missing,
s007860,False,False,False,False,False,0,file_missing,
s007861,False,False,False,False,False,0,file_missing,
s007862,False,False,False,False,False,0,file_missing,
s007863,False,False,False,False,False,0,file_missing,
s007864,False,False,False,False,False,0,file_missing,
s007865,False,False,False,False,False,0,file_missing,
s007866,False,False,False,False,False,0,file_missing,
