sample_id,indobert,indobertweet,mbert,transcript,visual
s004985,0.9732915,0.9329437,0.79310596,0.9347534,0.5
s005994,0.6945099,0.46754447,0.61705124,0.6361271,0.5
s005995,0.06572466,0.1559763,0.18039528,0.11008787,0.5
s005996,0.7501869,0.7107287,0.50900173,0.7728737,0.5
s005997,0.659734,0.7737297,0.45534995,0.57349926,0.5
s005998,0.7709825,0.6779006,0.64957863,0.57182634,0.5
s005999,0.06966823,0.17398883,0.13488984,0.13927926,0.5
s006000,0.9735945,0.94407386,0.59284335,0.9257686,0.5
s006001,0.9646559,0.8710367,0.8267118,0.8785229,0.5
s006002,0.93071055,0.9056566,0.606848,0.9147487,0.5
s006003,0.059319146,0.2507293,0.15278916,0.22253112,0.5
s006004,0.684264,0.50419605,0.43458128,0.35633466,0.5
s006005,0.11221038,0.051082738,0.33633107,0.035880696,0.5
s006006,0.056029383,0.13330235,0.51048887,0.13788036,0.5
s006007,0.7816642,0.90174776,0.31017178,0.8897206,0.5
s006008,0.863161,0.82741016,0.68909645,0.6995624,0.5
s006009,0.89143354,0.59036595,0.47090387,0.111821815,0.5
s006010,0.8326453,0.6584175,0.66530186,0.6176856,0.5
s006011,0.032589745,0.09170696,0.24238493,0.036631364,0.5
s006012,0.92455155,0.7446563,0.5333063,0.70089483,0.5
s006013,0.31447142,0.6514658,0.38283345,0.49964786,0.5
s006014,0.9643886,0.8265718,0.4066263,0.80639565,0.5
s006015,0.07751766,0.13591877,0.3925697,0.09285216,0.5
s006016,0.8557306,0.7854732,0.7942254,0.72865176,0.5
s006017,0.92617035,0.8558512,0.7902067,0.8802834,0.5
s006018,0.49749568,0.4716643,0.49382052,0.50926864,0.5
s006019,0.045352582,0.07146149,0.1664043,0.08678673,0.5
s006020,0.96102494,0.95735765,0.8958876,0.9517737,0.5
s006021,0.9522199,0.93721074,0.6000712,0.93045825,0.5
s006022,0.50122356,0.46885148,0.69678426,0.3693151,0.5
s006023,0.9078038,0.8152325,0.7435406,0.7426084,0.5
s006024,0.9468921,0.77029204,0.355663,0.7236025,0.5
s006025,0.9534488,0.88523525,0.765418,0.8433798,0.5
s006026,0.46013728,0.38931432,0.45822752,0.25404602,0.5
s006027,0.06290424,0.0999963,0.11318691,0.056444027,0.5
s006028,0.767167,0.60696447,0.6444489,0.5727228,0.5
s006029,0.08819004,0.11476477,0.2766905,0.051845465,0.5
s006030,0.6907677,0.46474972,0.62360615,0.44525814,0.5
s006031,0.058238626,0.051462766,0.22405544,0.05350215,0.5
s006032,0.9738444,0.959001,0.736211,0.9408984,0.5
s006033,0.0751764,0.052134257,0.26779094,0.036700353,0.5
s006034,0.8838389,0.4630193,0.37662312,0.46229097,0.5
s006035,0.9281487,0.51740324,0.43332192,0.46119878,0.5
s006036,0.36772427,0.28866935,0.35824078,0.26798248,0.5
s006037,0.87536144,0.8091252,0.46402106,0.7142295,0.5
s006038,0.9119669,0.84156543,0.50932205,0.82018155,0.5
s006039,0.72389543,0.6389479,0.6753365,0.5697928,0.5
s006040,0.046378203,0.115560874,0.124638565,0.10875559,0.5
s006041,0.9524858,0.9078038,0.52606887,0.88700897,0.5
s006042,0.04443143,0.07463504,0.3339375,0.09653532,0.5
s006043,0.83196384,0.41917235,0.40933883,0.27279878,0.5
s006044,0.079638734,0.07558479,0.1470645,0.087720014,0.5
s006045,0.5280619,0.36093944,0.30580097,0.3296075,0.5
s006046,0.44984573,0.28209728,0.3002324,0.1766716,0.5
s006047,0.22422527,0.37022537,0.20402455,0.29279748,0.5
s006048,0.8247444,0.7010995,0.4071566,0.6425446,0.5
s006049,0.0996453,0.20995522,0.3270232,0.20402455,0.5
s006050,0.9431384,0.755637,0.5436508,0.78332627,0.5
s006051,0.5890074,0.16238002,0.6556668,0.16518871,0.5
s006052,0.07004896,0.035211135,0.11221038,0.023870835,0.5
s006053,0.9750598,0.86488205,0.6858443,0.86025184,0.5
s006054,0.053107906,0.071202725,0.39198765,0.06267437,0.5
s006055,0.38346815,0.70720255,0.3711366,0.6001298,0.5
s006367,0.8244619,0.5858122,0.36082682,0.65379035,0.5
s006368,0.953188,0.9237301,0.68626493,0.89423656,0.5
s006369,0.20882359,0.817283,0.53998405,0.61578125,0.5
s006370,0.548613,0.81405276,0.6179162,0.74558365,0.5
s006371,0.9633687,0.91978675,0.7799929,0.8989441,0.5
s006372,0.9007046,0.81699115,0.53692,0.8130158,0.5
s006373,0.75904685,0.33176893,0.21850258,0.35042137,0.5
s006374,0.90582335,0.48791742,0.6804541,0.2816031,0.5
s006375,0.90000373,0.6962682,0.7295198,0.6800292,0.5
s006376,0.92455155,0.77881753,0.7322091,0.80286485,0.5
s006377,0.4176871,0.49039575,0.36658973,0.38277572,0.5
s006378,0.93306583,0.8929365,0.80821866,0.863161,0.5
s006379,0.04328484,0.08601588,0.2073752,0.030675802,0.5
s006380,0.47951892,0.13834533,0.53288096,0.08616956,0.5
s006381,0.042087726,0.045352582,0.22286923,0.040162582,0.5
s006382,0.07906799,0.14572217,0.54731286,0.12907304,0.5
s006383,0.9513234,0.8369547,0.70395666,0.6583077,0.5
s006384,0.65665823,0.7636601,0.81390494,0.6375951,0.5
s006385,0.06301947,0.10320506,0.338405,0.087720014,0.5
s006386,0.8467045,0.7816642,0.67843354,0.76401234,0.5
s006387,0.2813069,0.45504722,0.6149723,0.3562227,0.5
s006388,0.85415626,0.75219464,0.8662457,0.69191384,0.5
s006389,0.9272316,0.8468312,0.6878397,0.84530497,0.5
s006390,0.33742183,0.5079492,0.4786507,0.5771379,0.5
s006391,0.9503189,0.8726732,0.713132,0.8663589,0.5
s006392,0.24364243,0.3188032,0.23881637,0.320077,0.5
s006393,0.0751764,0.14792407,0.3909989,0.13488984,0.5
s006394,0.08509904,0.08586246,0.38202614,0.07094483,0.5
s006395,0.054098696,0.037679393,0.24526574,0.03635666,0.5
s006396,0.2516477,0.18535663,0.33025515,0.13184245,0.5
s006397,0.1603975,0.26265267,0.37719646,0.26817408,0.5
s006398,0.4511149,0.8146434,0.430267,0.86938226,0.5
s006399,0.3983479,0.23792988,0.2562732,0.27048022,0.5
s006400,0.042245496,0.042642392,0.13273923,0.033336826,0.5
s006401,0.0721122,0.20402455,0.38462317,0.21011727,0.5
s006402,0.92262185,0.7606507,0.42990798,0.80332816,0.5
s006403,0.7932662,0.24220563,0.6039318,0.100701615,0.5
s006404,0.94240075,0.9091032,0.52442515,0.89552265,0.5
s006405,0.07290027,0.1625129,0.22678363,0.17553808,0.5
s006406,0.051845465,0.11899801,0.21370518,0.06548521,0.5
s006407,0.93220687,0.86488205,0.8964329,0.8543993,0.5
s006408,0.92643696,0.66714764,0.24598956,0.7348813,0.5
s006409,0.041695766,0.15791446,0.3824874,0.19977595,0.5
s006410,0.10248422,0.6888872,0.31605256,0.57373816,0.5
s006411,0.3539863,0.6326163,0.6761924,0.65808797,0.5
s006412,0.5129747,0.5101838,0.6797104,0.28348374,0.5
s006413,0.040616777,0.083291925,0.21883628,0.100348406,0.5
s006414,0.91321325,0.8554893,0.7298087,0.8610715,0.5
s006415,0.9285385,0.79246426,0.7031419,0.7281688,0.5
s006416,0.94261247,0.7552762,0.55549556,0.8112278,0.5
s006417,0.9552357,0.51228845,0.42178997,0.412471,0.5
s006418,0.042009056,0.1534223,0.33209375,0.06779314,0.5
s006419,0.084191084,0.100878626,0.24400254,0.05997644,0.5
s006420,0.9637117,0.9595352,0.71442884,0.9390248,0.5
s006421,0.09551806,0.655336,0.21950476,0.46584308,0.5
s006422,0.9054896,0.77407146,0.6442251,0.6709318,0.5
s006423,0.8873999,0.5861676,0.4276357,0.55682135,0.5
s006424,0.96210754,0.8806945,0.5231158,0.89442116,0.5
s006425,0.07906799,0.24725968,0.33862367,0.13834533,0.5
s006426,0.82118756,0.2384615,0.7004852,0.19682619,0.5
s006427,0.7647159,0.5551338,0.81167597,0.6964747,0.5
s006428,0.94600123,0.83801806,0.5009322,0.85741025,0.5
s006429,0.94154674,0.8621197,0.72282064,0.8045595,0.5
s006430,0.053899158,0.024469668,0.1666754,0.06052939,0.5
s006431,0.04922211,0.042009056,0.121790156,0.04054074,0.5
s007198,0.07094483,0.07723878,0.33698532,0.11299101,0.5
s007199,0.10687688,0.10613343,0.26971012,0.12517227,0.5
s007200,0.051177494,0.08678673,0.15869519,0.094176665,0.5
s007201,0.534734,0.72193927,0.3566707,0.6739432,0.5
s007202,0.08225395,0.042722195,0.30663085,0.10356715,0.5
s007203,0.8864204,0.7778066,0.614394,0.81669897,0.5
s007204,0.39065018,0.2881683,0.5072512,0.20946968,0.5
s007205,0.048767097,0.09790669,0.24077459,0.05439932,0.5
s007206,0.47592497,0.07423137,0.4581063,0.12368282,0.5
s007207,0.06681232,0.044183318,0.41691536,0.05300978,0.5
s007208,0.063948415,0.05749328,0.15165494,0.07504072,0.5
s007209,0.31079897,0.29767406,0.48913747,0.20450072,0.5
s007210,0.5843898,0.40250954,0.5961981,0.28686798,0.5
s007211,0.64523166,0.3710227,0.41093352,0.30860683,0.5
s007212,0.07490527,0.11008787,0.32713068,0.087096825,0.5
s007213,0.8733229,0.2196721,0.48061576,0.1766716,0.5
s007214,0.8091252,0.7017131,0.5658986,0.6281794,0.5
s007215,0.0743657,0.1732882,0.32498476,0.090253234,0.5
s007216,0.07850098,0.041384716,0.21419789,0.084341794,0.5
s007217,0.06290424,0.07409726,0.40433106,0.050611433,0.5
s007218,0.21816924,0.49731642,0.2232077,0.3304712,0.5
s007219,0.040845715,0.09636511,0.14953138,0.061311536,0.5
s007220,0.083740406,0.07864238,0.13916223,0.0753123,0.5
s007221,0.055310655,0.04023794,0.16735472,0.037186775,0.5
s007222,0.04054074,0.075995214,0.15443976,0.06572466,0.5
s007223,0.12378869,0.20753574,0.25293726,0.10539454,0.5
s007224,0.045437217,0.09518112,0.22101425,0.068412915,0.5
s007225,0.0999963,0.17189364,0.22901751,0.11940814,0.5
s007226,0.067423776,0.2013417,0.34764788,0.31965208,0.5
s007227,0.27154136,0.16465074,0.22815649,0.068412915,0.5
s007228,0.06705628,0.04216654,0.06979492,0.045862664,0.5
s007229,0.12765263,0.12896329,0.121790156,0.13240233,0.5
s007230,0.14414886,0.40104255,0.581719,0.23616375,0.5
s007231,0.08850466,0.087252244,0.18565173,0.07765744,0.5
s007232,0.65445316,0.14841709,0.47542262,0.20561504,0.5
s007233,0.045777276,0.09170696,0.17638768,0.061875988,0.5
s007234,0.27483767,0.13939638,0.20673385,0.13718532,0.5
s007235,0.051367506,0.10393038,0.27855107,0.0355444,0.5
s007236,0.048948623,0.06301947,0.17342815,0.100878626,0.5
s007237,0.18140818,0.21027938,0.23283306,0.1422319,0.5
s007238,0.10502681,0.082549304,0.24617071,0.071202725,0.5
s007239,0.13834533,0.16132024,0.43686226,0.12252322,0.5
s007240,0.062216982,0.0349467,0.25146383,0.05155819,0.5
s007241,0.33176893,0.5368593,0.65742844,0.4147803,0.5
s007242,0.08479541,0.21109138,0.1592174,0.19345193,0.5
s007243,0.052716404,0.08449275,0.16264586,0.07094483,0.5
s007244,0.052716404,0.038321976,0.23213601,0.06097518,0.5
s007245,0.078359805,0.0996453,0.18967113,0.07544843,0.5
s007246,0.04977345,0.06278921,0.13672362,0.07821887,0.5
s007247,0.065365784,0.13139597,0.12929276,0.08647765,0.5
s007248,0.04410091,0.068537496,0.15304215,0.08866235,0.5
s007249,0.0658447,0.10158945,0.2429233,0.14596547,0.5
s007250,0.04426588,0.045692034,0.35420963,0.03615194,0.5
s007251,0.09351231,0.28249303,0.2560871,0.2893717,0.5
s007252,0.05738754,0.046205744,0.24835184,0.042962473,0.5
s007253,0.08359067,0.090092994,0.35970145,0.070816204,0.5
s007254,0.05079946,0.34897783,0.47787395,0.19590157,0.5
s007255,0.04733772,0.13869494,0.23828422,0.14438999,0.5
s007256,0.05834584,0.061649624,0.13557506,0.0753123,0.5
s007257,0.04451443,0.09704755,0.21370518,0.14878775,0.5
s007258,0.068040416,0.12400069,0.19452077,0.09619517,0.5
s007259,0.071332,0.077099696,0.23704566,0.083291925,0.5
s007260,0.14211279,0.31174105,0.46308005,0.22901751,0.5
s007261,0.07544843,0.10932483,0.24364243,0.064653486,0.5
s007262,0.084191084,0.13128456,0.27338037,0.08632348,0.5
s007263,0.04698664,0.11397347,0.29421496,0.20102783,0.5
s007264,0.07172113,0.16762704,0.44149238,0.13741668,0.5
s007265,0.112795405,0.042009056,0.4211947,0.079638734,0.5
s007266,0.091544405,0.12002562,0.2200071,0.17370832,0.5
s007267,0.10266401,0.10320506,0.14438999,0.042245496,0.5
s007268,0.054600604,0.113776386,0.3208213,0.09807932,0.5
s007269,0.070816204,0.11027937,0.18432662,0.13184245,0.5
s007270,0.23109324,0.097562216,0.6144518,0.13398075,0.5
s007271,0.0726367,0.04401865,0.17189364,0.04681203,0.5
s007272,0.07850098,0.044680867,0.12453206,0.07409726,0.5
s007273,0.057281975,0.07276838,0.28886992,0.06916356,0.5
s007274,0.07290027,0.13443464,0.22541659,0.16913125,0.5
s007275,0.24617071,0.23934932,0.3680649,0.17709816,0.5
s007276,0.06717858,0.057176597,0.39542598,0.06500873,0.5
s007277,0.0689125,0.029035643,0.163579,0.038466193,0.5
s007278,0.050705366,0.053601142,0.42781502,0.042722195,0.5
s007279,0.0751764,0.6161278,0.40139446,0.5939037,0.5
s007280,0.054198723,0.08601588,0.22832854,0.08897849,0.5
s007281,0.24816957,0.09585608,0.57080984,0.13799648,0.5
s007282,0.054499872,0.033971995,0.16132024,0.044183318,0.5
s007283,0.03352616,0.087720014,0.24310297,0.0715912,0.5
s007284,0.03442355,0.06325052,0.18728127,0.063366346,0.5
s007285,0.1041124,0.08210663,0.19790912,0.08064661,0.5
s007286,0.053799648,0.04733772,0.10539454,0.064065434,0.5
s007287,0.1431877,0.34235162,0.29077944,0.26759952,0.5
s007288,0.072374016,0.07146149,0.16968086,0.0721122,0.5
s008887,0.97052056,0.92879725,0.97074324,0.94417685,0.5
s008890,0.9712929,0.9511422,0.9774571,0.95783347,0.5
s008896,0.9718859,0.9351099,0.97107434,0.94891727,0.5
s008903,0.96995664,0.96378,0.97684664,0.96891505,0.5
s008909,0.96138906,0.8866169,0.9696707,0.80882335,0.5
s008913,0.96405166,0.90894175,0.86815757,0.8987666,0.5
s008919,0.93913656,0.8728902,0.9576754,0.85752964,0.5
s008937,0.92944044,0.8498466,0.88463855,0.89218736,0.5
s008939,0.9761292,0.9644556,0.98421544,0.96028674,0.5
s008940,0.9759464,0.9462997,0.9335521,0.92495924,0.5
s008950,0.98667485,0.9522199,0.9721515,0.9549844,0.5
s008959,0.9791557,0.66377795,0.94024336,0.6106276,0.5
s008967,0.73772544,0.40303808,0.8633916,0.4657823,0.5
s008982,0.7992857,0.7435406,0.393152,0.6932653,0.5
s008993,0.97140163,0.96472245,0.93108755,0.9234544,0.5
s008994,0.9646559,0.9084556,0.94240075,0.908618,0.5
s009000,0.2200071,0.7713272,0.84972197,0.6535693,0.5
s009001,0.96691406,0.856092,0.70120186,0.6737286,0.5
s009003,0.9494823,0.86431044,0.8763172,0.78133065,0.5
s009005,0.8957053,0.8238959,0.9427181,0.828523,0.5
s009009,0.9787127,0.9605836,0.89858866,0.9285385,0.5
s009014,0.8492225,0.74372685,0.84581506,0.77864933,0.5
s009023,0.9260366,0.86281466,0.9020933,0.8975158,0.5
s009045,0.93171144,0.73961055,0.87589324,0.5270426,0.5
s009046,0.95759624,0.91978675,0.878627,0.9156582,0.5
s009054,0.6093498,0.62062156,0.8472108,0.37857395,0.5
s009055,0.97997653,0.882022,0.90515476,0.76699245,0.5
s009061,0.70639306,0.7466935,0.5628975,0.7709825,0.5
s009072,0.9719393,0.9069832,0.8221891,0.8906752,0.5
s009078,0.93880075,0.87212974,0.7880943,0.84606963,0.5
s009080,0.84376645,0.8887587,0.6489114,0.8967949,0.5
s009092,0.98378503,0.96653706,0.9834705,0.94458723,0.5
s009094,0.25349122,0.272218,0.5530829,0.18787657,0.5
s009096,0.9548163,0.79036856,0.8020909,0.86281466,0.5
s009097,0.97931457,0.9046505,0.92107415,0.9164094,0.5
s009098,0.96050966,0.86993575,0.744842,0.8224745,0.5
s009111,0.9492946,0.8080672,0.9183339,0.7169128,0.5
s009127,0.53400505,0.42238548,0.61341023,0.28189954,0.5
s009129,0.9452985,0.95976204,0.8143483,0.9488225,0.5
s009137,0.90515476,0.8559716,0.604107,0.85919183,0.5
s009143,0.5901298,0.8200375,0.76454014,0.8410439,0.5
s009144,0.9619649,0.7185944,0.9658996,0.72990495,0.5
s009148,0.9664738,0.81960475,0.7757747,0.7676898,0.5
s009149,0.9680205,0.7675156,0.89029425,0.840259,0.5
s009152,0.54389304,0.08740791,0.22970797,0.08929565,0.5
s009160,0.80486643,0.5692541,0.88759494,0.5301453,0.5
s009162,0.94154674,0.94427973,0.9293122,0.9535353,0.5
s009175,0.94468933,0.83775276,0.8030194,0.8156734,0.5
s009181,0.9043131,0.6247515,0.8305941,0.5852789,0.5
s009190,0.91789335,0.9027811,0.8236123,0.9370958,0.5
s009195,0.46818274,0.8547634,0.9091032,0.8916225,0.5
s009196,0.9519527,0.9393595,0.6322757,0.9012275,0.5
s009198,0.9302051,0.85145944,0.7791538,0.8866169,0.5
s009200,0.98327893,0.95239735,0.8949732,0.9094255,0.5
s009205,0.9334308,0.80348235,0.9184803,0.88543355,0.5
s009208,0.9623913,0.93991333,0.94386727,0.9427181,0.5
s009209,0.96323055,0.8975158,0.8441522,0.8655654,0.5
s009239,0.98083925,0.95379424,0.7588682,0.9285385,0.5
s009242,0.96323055,0.91367656,0.94994867,0.9156582,0.5
s009251,0.7711549,0.57695913,0.9213576,0.68257374,0.5
s009254,0.966156,0.9130583,0.8092759,0.77932185,0.5
s009279,0.9418684,0.7685595,0.7190878,0.5116556,0.5
s009292,0.8217605,0.65201986,0.6381591,0.58563447,0.5
s009311,0.94165415,0.40444866,0.7801604,0.34147266,0.5
s009342,0.9689738,0.93108755,0.90958625,0.93546456,0.5
s009344,0.9809125,0.93071055,0.90105337,0.89733595,0.5
s009346,0.9644556,0.91274774,0.9265699,0.9224824,0.5
s009369,0.9360516,0.84504944,0.8326453,0.624637,0.5
s009370,0.58829796,0.7109294,0.7595823,0.53603965,0.5
s009374,0.052134257,0.3465413,0.59537494,0.24454336,0.5
s009376,0.74558365,0.8106289,0.7369689,0.83196384,0.5
s009381,0.97107434,0.8975158,0.8908652,0.91212356,0.5
s009400,0.9730365,0.8818186,0.7279754,0.7831604,0.5
s009411,0.5848048,0.48791742,0.83128005,0.26397872,0.5
s009421,0.8477158,0.84530497,0.63397694,0.84363765,0.5
s009423,0.97267544,0.9551521,0.8908652,0.9511422,0.5
s009427,0.98803884,0.95791227,0.88563144,0.89010334,0.5
s009433,0.9759006,0.9046505,0.4961339,0.88602656,0.5
s009441,0.9647889,0.81390494,0.86960393,0.86153823,0.5
s009445,0.93698055,0.7269105,0.39992884,0.8275496,0.5
s009455,0.8708172,0.7634837,0.7098244,0.6060322,0.5
s009457,0.9512329,0.6866853,0.7871142,0.8025555,0.5
s009485,0.9081302,0.9043131,0.89552265,0.9180404,0.5
s009489,0.9749169,0.947381,0.8998277,0.9353465,0.5
s009493,0.64467263,0.690872,0.3892563,0.6393984,0.5
s009500,0.8838389,0.6025294,0.71721,0.6393984,0.5
s009513,0.91117966,0.47837654,0.6670392,0.6711474,0.5
s009519,0.9735945,0.8916225,0.77509457,0.9235924,0.5
s009549,0.94728357,0.8834373,0.8221891,0.8366881,0.5
s009558,0.9631613,0.79549927,0.9175984,0.8414352,0.5
s009576,0.8657925,0.66508436,0.7989722,0.63443005,0.5
s009581,0.9627432,0.9059898,0.8110782,0.8778961,0.5
s009594,0.54939884,0.5480084,0.2991052,0.23510839,0.5
s009595,0.8969756,0.8587186,0.91949815,0.87779135,0.5
s009600,0.9142907,0.9003547,0.82460326,0.8633916,0.5
s009601,0.97644573,0.8292156,0.90087914,0.7525585,0.5
s009608,0.9585377,0.69035035,0.7962924,0.74054986,0.5
s009612,0.5673374,0.59525734,0.7157221,0.5559175,0.5
s009615,0.9392481,0.9205043,0.8056322,0.89912134,0.5
s009628,0.98166555,0.96210754,0.87726665,0.9455002,0.5
s009630,0.73335636,0.43170395,0.5733799,0.41235265,0.5
s009655,0.80348235,0.66115755,0.70212173,0.58456767,0.5
s009660,0.9514138,0.8418256,0.7188905,0.8322367,0.5
s009663,0.91352236,0.7867867,0.88856554,0.81420064,0.5
s009671,0.98235554,0.9697281,0.97409195,0.97543687,0.5
s009676,0.9233162,0.89533985,0.86904925,0.8793542,0.5
s009678,0.95362175,0.8836382,0.96295285,0.9071478,0.5
s009679,0.057599206,0.5749915,0.71552336,0.5121131,0.5
s009701,0.9730877,0.9492005,0.92262185,0.9334308,0.5
s009712,0.76803803,0.7531037,0.44477576,0.76171577,0.5
s009723,0.86838096,0.68479127,0.2738656,0.5348555,0.5
s009729,0.9674718,0.7849791,0.81390494,0.7236025,0.5
s009737,0.54704064,0.39367634,0.8583628,0.49039575,0.5
s009744,0.7718435,0.80131465,0.8056322,0.7783125,0.5
s009750,0.9740426,0.952131,0.89442116,0.92879725,0.5
s009765,0.9718859,0.8213309,0.92121595,0.7356416,0.5
s009776,0.9675945,0.87779135,0.70639306,0.8688268,0.5
s009777,0.9320833,0.4739768,0.6686639,0.5214102,0.5
s009783,0.9448931,0.82796735,0.93891287,0.7905303,0.5
s009790,0.96411926,0.96989965,0.8589554,0.936285,0.5
s009796,0.98314995,0.979354,0.98625773,0.9689738,0.5
s009804,0.8550057,0.94509614,0.8089743,0.92121595,0.5
s009824,0.6887825,0.6587469,0.5035686,0.39501747,0.5
s009826,0.96903247,0.91550726,0.7465088,0.9161096,0.5
s009836,0.96753323,0.9071478,0.8949732,0.8844391,0.5
s009842,0.8113773,0.54710114,0.9167081,0.6734064,0.5
s009846,0.9437636,0.89606965,0.9323302,0.94024336,0.5
s009855,0.96405166,0.91964257,0.8802834,0.9081302,0.5
s009858,0.9686789,0.9595352,0.93171144,0.9488225,0.5
s009872,0.6767267,0.6396235,0.7360213,0.65885663,0.5
s009889,0.9685601,0.74054986,0.31237,0.54713136,0.5
s009890,0.87831426,0.67179364,0.91274774,0.6091173,0.5
s009908,0.83413684,0.5599519,0.87048715,0.5451949,0.5
s009921,0.9384633,0.91789335,0.9119669,0.9323302,0.5
s009929,0.9849274,0.9147487,0.9655115,0.9043131,0.5
s009932,0.9869795,0.97482115,0.8329173,0.9658352,0.5
s009963,0.9766692,0.8308688,0.9408984,0.6668223,0.5
s009977,0.8842393,0.80147004,0.7923036,0.7269105,0.5
s009978,0.23335676,0.3617282,0.6517983,0.5865228,0.5
s009996,0.9750122,0.90829307,0.86960393,0.84376645,0.5
s009999,0.75328517,0.3209277,0.81508535,0.30777398,0.5
s010003,0.97662467,0.9480585,0.9493885,0.9465967,0.5
s010008,0.61080176,0.47431156,0.6781138,0.36150277,0.5
s010014,0.91259205,0.9036349,0.908618,0.81859183,0.5
s010016,0.9561454,0.882022,0.8362874,0.87914675,0.5
s010027,0.9382373,0.5263884,0.83601975,0.47798052,0.5
s010036,0.86960393,0.6906634,0.87610537,0.80332816,0.5
s010057,0.94417685,0.8818186,0.8662457,0.9043131,0.5
s010061,0.71582144,0.7675156,0.7977145,0.6038735,0.5
s010064,0.9657707,0.8822251,0.8967949,0.87883514,0.5
s010065,0.98521465,0.91352236,0.94844174,0.8873999,0.5
s010066,0.8095773,0.78249633,0.55886877,0.72661966,0.5
s010069,0.9341553,0.8700462,0.7320175,0.9014011,0.5
s010075,0.97754294,0.6533481,0.92093205,0.6191835,0.5
s010093,0.8987666,0.44077012,0.35767972,0.32444942,0.5
s010099,0.8311431,0.505615,0.8178656,0.64310515,0.5
s010105,0.6482437,0.86522406,0.69760895,0.8814109,0.5
s010107,0.93045825,0.89606965,0.87125593,0.817283,0.5
s010112,0.9786719,0.952131,0.87482774,0.96518475,0.5
s010126,0.7588682,0.6292052,0.254787,0.60112536,0.5
s010141,0.97684664,0.8934954,0.9092645,0.94154674,0.5
s010144,0.94901186,0.906156,0.9448931,0.91321325,0.5
s010156,0.9803186,0.9591543,0.9585377,0.9604354,0.5
s010165,0.9789554,0.91920847,0.8793542,0.9207897,0.5
s010168,0.9656413,0.9272316,0.9608783,0.9374402,0.5
s010175,0.73105854,0.36217928,0.36330795,0.41780585,0.5
s010190,0.3681785,0.5058019,0.71790266,0.3678378,0.5
s010205,0.9747731,0.95239735,0.88563144,0.92262185,0.5
s010231,0.88100195,0.6438893,0.6237207,0.62897736,0.5
s010240,0.86601925,0.7468782,0.8879841,0.8671483,0.5
s010243,0.9688562,0.8530579,0.928668,0.8498466,0.5
s010249,0.8992984,0.53831583,0.37296188,0.4724705,0.5
s010254,0.9623913,0.8862236,0.84376645,0.88563144,0.5
s010255,0.1765296,0.5783291,0.7309625,0.50389093,0.5
s010284,0.96189344,0.94261247,0.76681787,0.9323302,0.5
s010286,0.9747251,0.9647889,0.5917823,0.9571178,0.5
s010289,0.96795994,0.8537909,0.8978745,0.89478946,0.5
s010295,0.8908652,0.90000373,0.65246284,0.8998277,0.5
s010298,0.9142907,0.65588725,0.5670977,0.6727618,0.5
s010303,0.95775455,0.8908652,0.8996516,0.86083776,0.5
s010307,0.98439646,0.94407386,0.8782099,0.9520419,0.5
s010312,0.07682221,0.22901751,0.23196201,0.21617697,0.5
s010316,0.9722571,0.92495924,0.79613405,0.91102153,0.5
s010320,0.95751673,0.91700584,0.896614,0.9124362,0.5
s010329,0.94208187,0.7666432,0.8414352,0.7699463,0.5
s010337,0.8710367,0.9105454,0.82147413,0.94600123,0.5
s010348,0.93306583,0.7550956,0.6169358,0.6932653,0.5
s010358,0.49581155,0.5633179,0.8597815,0.5383765,0.5
s010361,0.86815757,0.8190264,0.6906634,0.6861598,0.5
s010365,0.87536144,0.5872923,0.692642,0.5786863,0.5
s010368,0.9590777,0.9658352,0.90894175,0.9678993,0.5
s010369,0.9747731,0.9583822,0.9790758,0.9572778,0.5
s010382,0.7823301,0.7055822,0.66366893,0.6402986,0.5
s010383,0.80271024,0.6142783,0.81873685,0.6381591,0.5
s010384,0.9639839,0.9252299,0.78116375,0.9027811,0.5
s010391,0.9183339,0.90515476,0.95379424,0.9092645,0.5
s010397,0.6837363,0.57719743,0.62303287,0.4209566,0.5
s010409,0.96753323,0.7052778,0.6630147,0.69637144,0.5
s010422,0.8504686,0.9046505,0.8268516,0.8031738,0.5
s010424,0.9785903,0.5829066,0.8020909,0.6861598,0.5
s010429,0.96544635,0.9641868,0.83467656,0.9636434,0.5
s010437,0.947381,0.9408984,0.8996516,0.92775697,0.5
s010442,0.98080254,0.93257624,0.85403454,0.9502266,0.5
s010447,0.9234544,0.7690802,0.7900447,0.53148293,0.5
s010448,0.9717254,0.90681833,0.947381,0.9224824,0.5
s010451,0.95806944,0.8248855,0.87396973,0.8505928,0.5
s010457,0.87779135,0.67928505,0.6681228,0.50589347,0.5
s010459,0.9505947,0.9022657,0.863161,0.8568123,0.5
s010475,0.3711366,0.47531608,0.35353976,0.3323104,0.5
s010478,0.9418684,0.94165415,0.7352616,0.92683524,0.5
s010482,0.2600135,0.50353616,0.61607003,0.6008326,0.5
s010487,0.9778412,0.91891783,0.8230441,0.9084556,0.5
s010506,0.62079406,0.31132215,0.42214724,0.284576,0.5
s010512,0.9467938,0.9349913,0.6346565,0.9351099,0.5
s010520,0.100348406,0.40987018,0.46566084,0.30404165,0.5
s010526,0.9815244,0.95938325,0.9657707,0.9637117,0.5
s010549,0.9015746,0.84859616,0.69750595,0.8095773,0.5
s010558,0.9161096,0.76559335,0.96411926,0.77814394,0.5
s010580,0.86442494,0.936285,0.74298155,0.9341553,0.5
